,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,lat,lon
223,Haryana,Faridabad,Faridabad,Orange,Other,04/03/2019,1500,2500,2000,28.4029786,77.3103837
224,Haryana,Faridabad,Faridabad,Peas Wet,Other,04/03/2019,800,1000,900,28.4029786,77.3103837
225,Haryana,Faridabad,Faridabad,Pomegranate,Other,04/03/2019,3000,6000,4500,28.4029786,77.3103837
226,Haryana,Faridabad,Faridabad,Potato,Other,04/03/2019,500,600,550,28.4029786,77.3103837
227,Haryana,Faridabad,Faridabad,Raddish,Other,04/03/2019,800,1000,900,28.4029786,77.3103837
228,Haryana,Faridabad,Faridabad,Tomato,Other,04/03/2019,1500,2000,1750,28.4029786,77.3103837
229,Haryana,Gurgaon,Pataudi,Banana,Other,04/03/2019,3000,3000,3000,28.42826235,77.00270014657752
230,Haryana,Gurgaon,Pataudi,Bottle gourd,Other,04/03/2019,2700,2700,2700,28.42826235,77.00270014657752
231,Haryana,Gurgaon,Pataudi,Cabbage,Other,04/03/2019,500,600,550,28.42826235,77.00270014657752
232,Haryana,Gurgaon,Pataudi,Carrot,Other,04/03/2019,300,500,400,28.42826235,77.00270014657752
233,Haryana,Gurgaon,Pataudi,Cauliflower,Other,04/03/2019,1400,1500,1450,28.42826235,77.00270014657752
234,Haryana,Gurgaon,Pataudi,Cucumbar(Kheera),Other,04/03/2019,1400,1400,1400,28.42826235,77.00270014657752
235,Haryana,Gurgaon,Pataudi,Grapes,Other,04/03/2019,3000,4000,3500,28.42826235,77.00270014657752
236,Haryana,Gurgaon,Pataudi,Onion,Other,04/03/2019,800,1200,1000,28.42826235,77.00270014657752
237,Haryana,Gurgaon,Pataudi,Orange,Other,04/03/2019,1400,3000,2200,28.42826235,77.00270014657752
238,Haryana,Gurgaon,Pataudi,Papaya,Other,04/03/2019,1500,1800,1650,28.42826235,77.00270014657752
239,Haryana,Gurgaon,Pataudi,Peas Wet,Other,04/03/2019,1000,2000,1500,28.42826235,77.00270014657752
240,Haryana,Gurgaon,Pataudi,Pomegranate,Other,04/03/2019,3500,5000,4250,28.42826235,77.00270014657752
241,Haryana,Gurgaon,Pataudi,Potato,Other,04/03/2019,600,700,650,28.42826235,77.00270014657752
242,Haryana,Gurgaon,Pataudi,Raddish,Other,04/03/2019,500,1000,750,28.42826235,77.00270014657752
243,Haryana,Gurgaon,Pataudi,Spinach,Other,04/03/2019,500,1000,750,28.42826235,77.00270014657752
244,Haryana,Gurgaon,Pataudi,Tinda,Other,04/03/2019,1500,1600,1550,28.42826235,77.00270014657752
245,Haryana,Gurgaon,Pataudi,Tomato,Other,04/03/2019,1200,1800,1500,28.42826235,77.00270014657752
246,Haryana,Kurukshetra,Pipli,Potato,Badshah,04/03/2019,100,400,296,29.969374699999996,76.8482787
247,Haryana,Mewat,Taura,Apple,Other,04/03/2019,8000,8000,8000,27.993178000000004,77.04073902524605
248,Haryana,Mewat,Taura,Banana,Other,04/03/2019,2000,2000,2000,27.993178000000004,77.04073902524605
249,Haryana,Mewat,Taura,Ber(Zizyphus/Borehannu),Other,04/03/2019,1200,1300,1300,27.993178000000004,77.04073902524605
250,Haryana,Mewat,Taura,Bhindi(Ladies Finger),Bhindi,04/03/2019,6000,6000,6000,27.993178000000004,77.04073902524605
251,Haryana,Mewat,Taura,Carrot,Carrot,04/03/2019,600,700,700,27.993178000000004,77.04073902524605
252,Haryana,Mewat,Taura,Chikoos(Sapota),Other,04/03/2019,3000,3500,3500,27.993178000000004,77.04073902524605
253,Haryana,Mewat,Taura,Cucumbar(Kheera),Other,04/03/2019,3000,3000,3000,27.993178000000004,77.04073902524605
254,Haryana,Mewat,Taura,Ginger(Green),Other,04/03/2019,9000,9000,9000,27.993178000000004,77.04073902524605
255,Haryana,Mewat,Taura,Grapes,Other,04/03/2019,3000,3000,3000,27.993178000000004,77.04073902524605
256,Haryana,Mewat,Taura,Kinnow,Other,04/03/2019,1500,1500,1500,27.993178000000004,77.04073902524605
257,Haryana,Mewat,Taura,Orange,Other,04/03/2019,3000,3000,3000,27.993178000000004,77.04073902524605
258,Haryana,Mewat,Taura,Pomegranate,Other,04/03/2019,5000,5000,5000,27.993178000000004,77.04073902524605
259,Haryana,Mewat,Taura,Potato,Potato,04/03/2019,700,700,700,27.993178000000004,77.04073902524605
260,Haryana,Mewat,Taura,Raddish,Other,04/03/2019,800,800,800,27.993178000000004,77.04073902524605
261,Haryana,Mewat,Taura,Tomato,Tomato,04/03/2019,1500,1500,1500,27.993178000000004,77.04073902524605
262,Haryana,Panipat,Madlauda,Cauliflower,Cauliflower,04/03/2019,800,800,800,29.391275300000004,76.97716750000001
263,Haryana,Panipat,Madlauda,Onion,Other,04/03/2019,1500,1500,1500,29.391275300000004,76.97716750000001
264,Haryana,Panipat,Madlauda,Potato,Other,04/03/2019,1000,1000,1000,29.391275300000004,76.97716750000001
265,Haryana,Panipat,Madlauda,Tomato,Other,04/03/2019,1500,1500,1500,29.391275300000004,76.97716750000001
266,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Apple,Apple,04/03/2019,7000,7500,7500,32.06854705,76.24336792335127
267,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bottle gourd,Bottle Gourd,04/03/2019,2600,3000,2800,32.06854705,76.24336792335127
268,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,04/03/2019,2400,2600,2500,32.06854705,76.24336792335127
269,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,04/03/2019,700,900,800,32.06854705,76.24336792335127
270,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,04/03/2019,4500,5000,4800,32.06854705,76.24336792335127
271,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Carrot,Carrot,04/03/2019,900,1000,1000,32.06854705,76.24336792335127
272,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,04/03/2019,900,1100,1000,32.06854705,76.24336792335127
273,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,04/03/2019,2500,2500,2500,32.06854705,76.24336792335127
274,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Kinnow,Kinnow,04/03/2019,2000,2400,2200,32.06854705,76.24336792335127
275,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Peas Wet,Peas Wet,04/03/2019,1700,1800,1800,32.06854705,76.24336792335127
276,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Pomegranate,Other,04/03/2019,7500,7500,7500,32.06854705,76.24336792335127
277,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Potato,Potato,04/03/2019,700,800,800,32.06854705,76.24336792335127
278,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Raddish,Raddish,04/03/2019,0,700,600,32.06854705,76.24336792335127
279,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Spinach,Other,04/03/2019,1400,0,1500,32.06854705,76.24336792335127
280,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tomato,Tomato,04/03/2019,1800,2200,2000,32.06854705,76.24336792335127
281,Himachal Pradesh,Kangra,Kangra(Jassour),Apple,Other,04/03/2019,4000,6000,5000,32.06854705,76.24336792335127
282,Himachal Pradesh,Kangra,Kangra(Jassour),Banana,Other,04/03/2019,2300,2500,2400,32.06854705,76.24336792335127
283,Himachal Pradesh,Kangra,Kangra(Jassour),Bhindi(Ladies Finger),Other,04/03/2019,4000,4500,4250,32.06854705,76.24336792335127
284,Himachal Pradesh,Kangra,Kangra(Jassour),Bottle gourd,Other,04/03/2019,2000,2500,2250,32.06854705,76.24336792335127
285,Himachal Pradesh,Kangra,Kangra(Jassour),Brinjal,Other,04/03/2019,1200,1500,1350,32.06854705,76.24336792335127
286,Himachal Pradesh,Kangra,Kangra(Jassour),Cabbage,Other,04/03/2019,400,500,450,32.06854705,76.24336792335127
287,Himachal Pradesh,Kangra,Kangra(Jassour),Capsicum,Other,04/03/2019,4000,4500,4250,32.06854705,76.24336792335127
288,Himachal Pradesh,Kangra,Kangra(Jassour),Carrot,Other,04/03/2019,600,700,650,32.06854705,76.24336792335127
289,Himachal Pradesh,Kangra,Kangra(Jassour),Cauliflower,Other,04/03/2019,1200,1500,1350,32.06854705,76.24336792335127
290,Himachal Pradesh,Kangra,Kangra(Jassour),Coriander(Leaves),Other,04/03/2019,1200,1500,1350,32.06854705,76.24336792335127
291,Himachal Pradesh,Kangra,Kangra(Jassour),French Beans (Frasbean),Other,04/03/2019,3800,4000,3900,32.06854705,76.24336792335127
292,Himachal Pradesh,Kangra,Kangra(Jassour),Ginger(Green),Other,04/03/2019,8500,9000,8750,32.06854705,76.24336792335127
293,Himachal Pradesh,Kangra,Kangra(Jassour),Grapes,Other,04/03/2019,4000,5000,4250,32.06854705,76.24336792335127
294,Himachal Pradesh,Kangra,Kangra(Jassour),Green Chilli,Other,04/03/2019,6000,6500,6250,32.06854705,76.24336792335127
295,Himachal Pradesh,Kangra,Kangra(Jassour),Kinnow,Other,04/03/2019,1500,1700,1600,32.06854705,76.24336792335127
296,Himachal Pradesh,Kangra,Kangra(Jassour),Lemon,Other,04/03/2019,3800,4000,3900,32.06854705,76.24336792335127
297,Himachal Pradesh,Kangra,Kangra(Jassour),Mashrooms,Other,04/03/2019,9000,10000,9500,32.06854705,76.24336792335127
298,Himachal Pradesh,Kangra,Kangra(Jassour),Methi(Leaves),Other,04/03/2019,900,1000,950,32.06854705,76.24336792335127
299,Himachal Pradesh,Kangra,Kangra(Jassour),Mousambi(Sweet Lime),Other,04/03/2019,3500,4000,3750,32.06854705,76.24336792335127
300,Himachal Pradesh,Kangra,Kangra(Jassour),Onion,Other,04/03/2019,700,800,750,32.06854705,76.24336792335127
301,Himachal Pradesh,Kangra,Kangra(Jassour),Orange,Other,04/03/2019,3000,3500,3250,32.06854705,76.24336792335127
302,Himachal Pradesh,Kangra,Kangra(Jassour),Papaya,Other,04/03/2019,2000,2500,2250,32.06854705,76.24336792335127
303,Himachal Pradesh,Kangra,Kangra(Jassour),Peas cod,Other,04/03/2019,1600,1700,1650,32.06854705,76.24336792335127
304,Himachal Pradesh,Kangra,Kangra(Jassour),Pineapple,Other,04/03/2019,2000,2500,2250,32.06854705,76.24336792335127
305,Himachal Pradesh,Kangra,Kangra(Jassour),Pomegranate,Other,04/03/2019,4000,4500,4250,32.06854705,76.24336792335127
306,Himachal Pradesh,Kangra,Kangra(Jassour),Potato,Other,04/03/2019,700,800,750,32.06854705,76.24336792335127
307,Himachal Pradesh,Kangra,Kangra(Jassour),Raddish,Other,04/03/2019,500,600,550,32.06854705,76.24336792335127
308,Himachal Pradesh,Kangra,Kangra(Jassour),Spinach,Other,04/03/2019,900,1000,950,32.06854705,76.24336792335127
309,Himachal Pradesh,Kangra,Kangra(Jassour),Tomato,Other,04/03/2019,2200,2500,2350,32.06854705,76.24336792335127
310,Himachal Pradesh,Kangra,Palampur,Apple,Apple,04/03/2019,7500,8000,8000,32.06854705,76.24336792335127
311,Himachal Pradesh,Kangra,Palampur,Ber(Zizyphus/Borehannu),Other,04/03/2019,2400,2500,2500,32.06854705,76.24336792335127
312,Himachal Pradesh,Kangra,Palampur,Bhindi(Ladies Finger),Other,04/03/2019,6000,6500,6500,32.06854705,76.24336792335127
313,Himachal Pradesh,Kangra,Palampur,Bottle gourd,Bottle Gourd,04/03/2019,2800,3000,3000,32.06854705,76.24336792335127
314,Himachal Pradesh,Kangra,Palampur,Brinjal,Other,04/03/2019,2500,2500,2500,32.06854705,76.24336792335127
315,Himachal Pradesh,Kangra,Palampur,Cabbage,Cabbage,04/03/2019,800,900,900,32.06854705,76.24336792335127
316,Himachal Pradesh,Kangra,Palampur,Capsicum,Capsicum,04/03/2019,4500,4800,4500,32.06854705,76.24336792335127
317,Himachal Pradesh,Kangra,Palampur,Carrot,Carrot,04/03/2019,800,900,900,32.06854705,76.24336792335127
318,Himachal Pradesh,Kangra,Palampur,Cauliflower,Cauliflower,04/03/2019,1000,1100,1100,32.06854705,76.24336792335127
319,Himachal Pradesh,Kangra,Palampur,Cucumbar(Kheera),Other,04/03/2019,5000,5500,5500,32.06854705,76.24336792335127
320,Himachal Pradesh,Kangra,Palampur,French Beans (Frasbean),Other,04/03/2019,5000,6000,5500,32.06854705,76.24336792335127
321,Himachal Pradesh,Kangra,Palampur,Ginger(Green),Other,04/03/2019,8000,9000,9000,32.06854705,76.24336792335127
322,Himachal Pradesh,Kangra,Palampur,Grapes,Other,04/03/2019,6500,7000,7000,32.06854705,76.24336792335127
323,Himachal Pradesh,Kangra,Palampur,Green Chilli,Green Chilly,04/03/2019,4500,5000,5000,32.06854705,76.24336792335127
324,Himachal Pradesh,Kangra,Palampur,Guava,Other,04/03/2019,4000,5000,4500,32.06854705,76.24336792335127
325,Himachal Pradesh,Kangra,Palampur,Kinnow,Other,04/03/2019,2000,2400,2200,32.06854705,76.24336792335127
326,Himachal Pradesh,Kangra,Palampur,Lemon,Other,04/03/2019,5000,0,5500,32.06854705,76.24336792335127
327,Himachal Pradesh,Kangra,Palampur,Mashrooms,Other,04/03/2019,15000,20000,20000,32.06854705,76.24336792335127
328,Himachal Pradesh,Kangra,Palampur,Mousambi(Sweet Lime),Other,04/03/2019,5000,0,5500,32.06854705,76.24336792335127
329,Himachal Pradesh,Kangra,Palampur,Onion,Other,04/03/2019,1000,1100,1100,32.06854705,76.24336792335127
330,Himachal Pradesh,Kangra,Palampur,Orange,Other,04/03/2019,4000,4500,4500,32.06854705,76.24336792335127
331,Himachal Pradesh,Kangra,Palampur,Papaya,Other,04/03/2019,2400,2600,2500,32.06854705,76.24336792335127
332,Himachal Pradesh,Kangra,Palampur,Peas Wet,Other,04/03/2019,1700,1800,1800,32.06854705,76.24336792335127
333,Himachal Pradesh,Kangra,Palampur,Pineapple,Other,04/03/2019,3500,4000,4000,32.06854705,76.24336792335127
334,Himachal Pradesh,Kangra,Palampur,Pomegranate,Other,04/03/2019,7000,7500,7500,32.06854705,76.24336792335127
335,Himachal Pradesh,Kangra,Palampur,Potato,Other,04/03/2019,700,800,800,32.06854705,76.24336792335127
336,Himachal Pradesh,Kangra,Palampur,Pumpkin,Other,04/03/2019,1600,1800,1700,32.06854705,76.24336792335127
337,Himachal Pradesh,Kangra,Palampur,Raddish,Raddish,04/03/2019,700,800,800,32.06854705,76.24336792335127
338,Himachal Pradesh,Kangra,Palampur,Spinach,Spinach,04/03/2019,1600,1800,1700,32.06854705,76.24336792335127
339,Himachal Pradesh,Kangra,Palampur,Tomato,Tomato,04/03/2019,2000,2200,2200,32.06854705,76.24336792335127
340,Himachal Pradesh,Kangra,Palampur,Turnip,Other,04/03/2019,1000,1200,1200,32.06854705,76.24336792335127
341,Himachal Pradesh,Kullu,Bhuntar,Banana,Other,04/03/2019,2340,2400,2370,32.00186325,77.37899639741332
342,Himachal Pradesh,Kullu,Bhuntar,Bhindi(Ladies Finger),Other,04/03/2019,5500,5800,5650,32.00186325,77.37899639741332
343,Himachal Pradesh,Kullu,Bhuntar,Bottle gourd,Other,04/03/2019,2500,2700,2600,32.00186325,77.37899639741332
344,Himachal Pradesh,Kullu,Bhuntar,Brinjal,Other,04/03/2019,2400,2600,2500,32.00186325,77.37899639741332
345,Himachal Pradesh,Kullu,Bhuntar,Cabbage,Other,04/03/2019,800,1000,900,32.00186325,77.37899639741332
346,Himachal Pradesh,Kullu,Bhuntar,Capsicum,Other,04/03/2019,5500,5800,5650,32.00186325,77.37899639741332
347,Himachal Pradesh,Kullu,Bhuntar,Carrot,Other,04/03/2019,1100,1200,1150,32.00186325,77.37899639741332
348,Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,04/03/2019,1600,1700,1650,32.00186325,77.37899639741332
349,Himachal Pradesh,Kullu,Bhuntar,Coriander(Leaves),Other,04/03/2019,1000,1500,1300,32.00186325,77.37899639741332
350,Himachal Pradesh,Kullu,Bhuntar,Cucumbar(Kheera),Other,04/03/2019,4500,5000,4800,32.00186325,77.37899639741332
351,Himachal Pradesh,Kullu,Bhuntar,French Beans (Frasbean),Other,04/03/2019,5200,5300,5250,32.00186325,77.37899639741332
352,Himachal Pradesh,Kullu,Bhuntar,Garlic,Other,04/03/2019,5000,5500,5300,32.00186325,77.37899639741332
353,Himachal Pradesh,Kullu,Bhuntar,Ginger(Dry),Other,04/03/2019,9500,10000,9800,32.00186325,77.37899639741332
354,Himachal Pradesh,Kullu,Bhuntar,Grapes,Other,04/03/2019,7000,8000,7500,32.00186325,77.37899639741332
355,Himachal Pradesh,Kullu,Bhuntar,Green Chilli,Other,04/03/2019,6000,6500,6300,32.00186325,77.37899639741332
356,Himachal Pradesh,Kullu,Bhuntar,Guava,Other,04/03/2019,6000,6300,6150,32.00186325,77.37899639741332
357,Himachal Pradesh,Kullu,Bhuntar,Kinnow,Other,04/03/2019,2600,2700,2650,32.00186325,77.37899639741332
358,Himachal Pradesh,Kullu,Bhuntar,Lemon,Other,04/03/2019,6000,7000,6500,32.00186325,77.37899639741332
359,Himachal Pradesh,Kullu,Bhuntar,Onion,Other,04/03/2019,1200,1300,1250,32.00186325,77.37899639741332
360,Himachal Pradesh,Kullu,Bhuntar,Papaya,Other,04/03/2019,2800,3000,2900,32.00186325,77.37899639741332
361,Himachal Pradesh,Kullu,Bhuntar,Peas Wet,Other,04/03/2019,2600,2700,2650,32.00186325,77.37899639741332
362,Himachal Pradesh,Kullu,Bhuntar,Potato,Other,04/03/2019,900,1800,1400,32.00186325,77.37899639741332
363,Himachal Pradesh,Kullu,Bhuntar,Pumpkin,Other,04/03/2019,1700,1800,1750,32.00186325,77.37899639741332
364,Himachal Pradesh,Kullu,Bhuntar,Raddish,Other,04/03/2019,500,900,700,32.00186325,77.37899639741332
365,Himachal Pradesh,Kullu,Bhuntar,Spinach,Other,04/03/2019,800,1000,900,32.00186325,77.37899639741332
366,Himachal Pradesh,Kullu,Bhuntar,Squash(Chappal Kadoo),Other,04/03/2019,1800,2000,1900,32.00186325,77.37899639741332
367,Himachal Pradesh,Kullu,Bhuntar,Tomato,Other,04/03/2019,2500,2600,2550,32.00186325,77.37899639741332
368,Jammu and Kashmir,Badgam,Zaloosa-Chararishrief (F&V),Cauliflower,Cauliflower,04/03/2019,700,900,800,34.0385248,74.73601629999999
369,Jammu and Kashmir,Badgam,Zaloosa-Chararishrief (F&V),Cucumbar(Kheera),Cucumbar,04/03/2019,1500,1700,1600,34.0385248,74.73601629999999
370,Jammu and Kashmir,Badgam,Zaloosa-Chararishrief (F&V),Knool Khol,Knool Khol,04/03/2019,1200,1300,1250,34.0385248,74.73601629999999
371,Karnataka,Bangalore,Ramanagara,Beans,Beans (Whole),04/03/2019,3200,4000,3600,12.979119800000001,77.5912997
372,Karnataka,Bangalore,Ramanagara,Beetroot,Beetroot,04/03/2019,1400,1800,1600,12.979119800000001,77.5912997
373,Karnataka,Bangalore,Ramanagara,Bhindi(Ladies Finger),Bhindi,04/03/2019,3200,3600,3400,12.979119800000001,77.5912997
374,Karnataka,Bangalore,Ramanagara,Bitter gourd,Bitter Gourd,04/03/2019,3600,4000,3800,12.979119800000001,77.5912997
375,Karnataka,Bangalore,Ramanagara,Brinjal,Brinjal,04/03/2019,1000,1600,1300,12.979119800000001,77.5912997
376,Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,04/03/2019,1200,1600,1400,12.979119800000001,77.5912997
377,Karnataka,Bangalore,Ramanagara,Carrot,Carrot,04/03/2019,1400,1800,1600,12.979119800000001,77.5912997
378,Karnataka,Bangalore,Ramanagara,Chilly Capsicum,Chilly Capsicum,04/03/2019,5000,6000,5500,12.979119800000001,77.5912997
379,Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,04/03/2019,1700,1800,1750,12.979119800000001,77.5912997
380,Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,04/03/2019,2800,3000,2900,12.979119800000001,77.5912997
381,Karnataka,Bangalore,Ramanagara,Ginger(Green),Green Ginger,04/03/2019,5000,6000,5500,12.979119800000001,77.5912997
382,Karnataka,Bangalore,Ramanagara,Green Avare (W),Green Avare (W),04/03/2019,2800,3000,2900,12.979119800000001,77.5912997
383,Karnataka,Bangalore,Ramanagara,Green Chilli,Green Chilly,04/03/2019,3600,4000,3800,12.979119800000001,77.5912997
384,Karnataka,Bangalore,Ramanagara,Knool Khol,Knool Khol,04/03/2019,1600,2000,1800,12.979119800000001,77.5912997
385,Karnataka,Bangalore,Ramanagara,Papaya,Papaya,04/03/2019,1200,1400,1300,12.979119800000001,77.5912997
386,Karnataka,Bangalore,Ramanagara,Peas Wet,Peas Wet,04/03/2019,2800,3200,3000,12.979119800000001,77.5912997
387,Karnataka,Bangalore,Ramanagara,Raddish,Raddish,04/03/2019,1600,2000,1800,12.979119800000001,77.5912997
388,Karnataka,Bangalore,Ramanagara,Ridgeguard(Tori),Ridgeguard(Tori),04/03/2019,3200,4000,3600,12.979119800000001,77.5912997
389,Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,04/03/2019,1400,1600,1500,12.979119800000001,77.5912997
390,Karnataka,Bangalore,Ramanagara,Snakeguard,Snakeguard,04/03/2019,1200,1600,1400,12.979119800000001,77.5912997
391,Karnataka,Bangalore,Ramanagara,Suvarna Gadde,Suvarnagadde,04/03/2019,2400,2600,2500,12.979119800000001,77.5912997
392,Karnataka,Bangalore,Ramanagara,Tomato,Tomato,04/03/2019,800,1000,900,12.979119800000001,77.5912997
393,Karnataka,Bangalore,Ramanagara,Water Melon,Water Melon,04/03/2019,1200,1600,1400,12.979119800000001,77.5912997
394,Karnataka,Kolar,Kolar,Beans,Beans (Whole),04/03/2019,3000,3200,3100,13.1369996,78.1339606
395,Karnataka,Kolar,Kolar,Beetroot,Beetroot,04/03/2019,1300,1500,1400,13.1369996,78.1339606
396,Karnataka,Kolar,Kolar,Cabbage,Cabbage,04/03/2019,1000,1300,1100,13.1369996,78.1339606
397,Karnataka,Kolar,Kolar,Capsicum,Capsicum,04/03/2019,3500,4000,3800,13.1369996,78.1339606
398,Karnataka,Kolar,Kolar,Carrot,Carrot,04/03/2019,1000,1400,1200,13.1369996,78.1339606
399,Karnataka,Kolar,Kolar,Cauliflower,Local,04/03/2019,1000,1400,1200,13.1369996,78.1339606
400,Karnataka,Kolar,Kolar,Chilly Capsicum,Chilly Capsicum,04/03/2019,2500,3500,3000,13.1369996,78.1339606
401,Karnataka,Kolar,Kolar,Knool Khol,Knool Khol,04/03/2019,800,1200,1000,13.1369996,78.1339606
402,Karnataka,Kolar,Kolar,Raddish,Raddish,04/03/2019,300,600,400,13.1369996,78.1339606
403,Karnataka,Kolar,Kolar,Ridgeguard(Tori),Ridgeguard(Tori),04/03/2019,3500,4200,3800,13.1369996,78.1339606
404,Karnataka,Kolar,Kolar,Tomato,Hybrid,04/03/2019,367,1633,1000,13.1369996,78.1339606
405,Karnataka,Kolar,Kolar,Tomato,Tomato,04/03/2019,334,1000,667,13.1369996,78.1339606
406,Karnataka,Tumkur,Gubbi,Copra,other,04/03/2019,9000,9000,9000,13.3400771,77.1006208
407,Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,04/03/2019,1800,2000,1900,9.48870715,76.41521381074048
408,Kerala,Alappuzha,Aroor,Apple,Other,04/03/2019,10000,11200,11000,9.48870715,76.41521381074048
409,Kerala,Alappuzha,Aroor,Ashgourd,Other,04/03/2019,1000,1200,1100,9.48870715,76.41521381074048
410,Kerala,Alappuzha,Aroor,Banana,Nendra Bale,04/03/2019,4200,4400,4300,9.48870715,76.41521381074048
411,Kerala,Alappuzha,Aroor,Banana,Palayamthodan,04/03/2019,2800,3000,2900,9.48870715,76.41521381074048
412,Kerala,Alappuzha,Aroor,Banana,Robusta,04/03/2019,2000,2200,2100,9.48870715,76.41521381074048
413,Kerala,Alappuzha,Aroor,Banana - Green,Banana - Green,04/03/2019,4000,4200,4100,9.48870715,76.41521381074048
414,Kerala,Alappuzha,Chengannur,Amphophalus,Other,04/03/2019,2300,2600,2400,9.48870715,76.41521381074048
415,Kerala,Alappuzha,Chengannur,Ashgourd,Other,04/03/2019,1100,1400,1200,9.48870715,76.41521381074048
416,Kerala,Alappuzha,Chengannur,Banana - Green,Other,04/03/2019,3700,4000,3800,9.48870715,76.41521381074048
417,Kerala,Alappuzha,Chengannur,Beetroot,Other,04/03/2019,1800,2100,2000,9.48870715,76.41521381074048
418,Kerala,Alappuzha,Chengannur,Bhindi(Ladies Finger),Other,04/03/2019,4000,4200,4000,9.48870715,76.41521381074048
419,Kerala,Alappuzha,Chengannur,Bitter gourd,Other,04/03/2019,4000,4600,4500,9.48870715,76.41521381074048
420,Kerala,Alappuzha,Chengannur,Bottle gourd,Other,04/03/2019,1000,1300,1100,9.48870715,76.41521381074048
421,Kerala,Alappuzha,Chengannur,Capsicum,Other,04/03/2019,5700,6200,6000,9.48870715,76.41521381074048
422,Kerala,Alappuzha,Chengannur,Carrot,Other,04/03/2019,3400,3700,3600,9.48870715,76.41521381074048
423,Kerala,Alappuzha,Chengannur,Cowpea(Veg),Cowpea (Veg),04/03/2019,4000,4300,4200,9.48870715,76.41521381074048
424,Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,04/03/2019,1600,2200,2000,9.48870715,76.41521381074048
425,Kerala,Alappuzha,Mannar,Amphophalus,Other,04/03/2019,3500,3700,3600,9.48870715,76.41521381074048
